,Longitude,Latitude,Type_logement,type_propriete,NbChambres,Capacite_accueil,Desc_pre,Titre_pre,Reg_pre
918,-0.5674597056,44.8564595628,1,0,1,2,9700.271336411162,88.82567196480981,860.4469768672559
919,-0.5706047359,44.833890000100006,2,0,1,2,13736.255202929218,13.601470508735444,1868.829580245347
920,-0.5912795512,44.8419422508,1,9,1,2,10519.678369608075,22.02271554554524,523.6878841447451
921,-0.569919768,44.87722747229999,2,0,1,4,8969.965384548594,143.59317532529184,394.37799127233257
922,-0.5787532159000001,44.8269161294,2,9,3,6,5997.530658529392,108.1249277456406,55.380501984001555
923,-0.5715720771,44.838292493400004,2,0,2,6,9788.317884090198,0.0,2012.8353136806797
924,-0.5728517997,44.8271049962,2,0,1,2,16209.757647787335,95.42536350467836,2583.2806661297955
925,-0.5764179427,44.8569971921,2,0,1,2,3491.9485964143287,156.12174736403637,27.018512172212592
926,-0.5645351820000001,44.857992962299996,1,9,1,2,9269.355587094498,89.97221793420455,1658.0307596664184
927,-0.5908947811,44.8532045745,2,8,2,4,4699.963510496651,40.36087214122113,140.017856004154
928,-0.5714869502000001,44.8226857412,1,0,1,2,8332.56725145378,26.13426869074396,0.0
929,-0.5783041746,44.857356842399994,2,9,2,5,7738.639156854389,46.3033476111609,585.0811909470343
930,-0.5714945071,44.843262404799994,2,0,1,3,18866.583819017156,78.5175139698144,2861.9769391104464
931,-0.5744489347,44.83694046310001,1,0,1,2,3446.649967722281,51.39066063011839,146.00342461736986
932,-0.5689346384,44.8190103038,1,9,1,1,8181.524613420166,223.82359124989483,1604.2802124317311
933,-0.5748442336,44.8363593125,2,0,1,4,6756.383130048206,0.0,896.7296136517406
934,-0.5784011498,44.8472802828,2,0,0,4,9503.146742000778,76.81796664843453,11.045361017187261
935,-0.6171741015,44.848714755500005,0,0,1,2,4524.875246899079,122.08603523745047,146.00342461736986
936,-0.5697620422999999,44.8393058626,2,0,2,4,12196.740630184771,1.7320508075688772,402.2934252507739
937,-0.5697978112,44.8542672379,2,0,1,3,3047.019199151853,44.429719783046124,58.60887304837041
938,-0.5804493449,44.8451209668,2,0,0,2,8497.856259080874,46.74398357008097,527.3253265300274
939,-0.6047681358,44.8568080092,2,9,2,4,11107.622697949368,0.0,770.0623351391756
940,-0.5714104449,44.8410588229,2,0,1,2,5862.854253689068,98.58498871532116,213.97196077991154
941,-0.5672606060000001,44.8372182274,2,0,1,2,9607.905338834267,13.038404810405298,146.00342461736986
942,-0.572885525,44.83858906060001,1,0,1,1,10311.792278745726,45.69463863518345,374.2445724389333
943,-0.5795419649,44.8418435253,2,9,0,2,14960.512892277457,46.73328578219169,1891.4391346273874
944,-0.5506429114,44.817963318000004,1,9,1,1,10738.031151007153,69.58448102845921,58.60887304837041
945,-0.5803362847,44.85927882359999,2,0,3,5,9089.426274523601,95.62949335848225,1023.2736681846162
946,-0.581596158,44.8414836079,2,0,1,3,6045.3722796863385,140.57738082636197,354.7816229739077
947,-0.5795255243999999,44.845139528199994,2,0,1,2,8446.443452720205,67.1341939699882,405.2159917870962
948,-0.5811035477000001,44.834075731400006,2,0,1,4,14094.602406595228,18.547236990991408,146.00342461736986
949,-0.5731096062,44.840447106999996,2,0,1,4,9263.351337394042,113.69696565871932,27.018512172212592
950,-0.5715093361,44.859131041000005,2,0,1,2,680.4050264364602,6.855654600401044,0.0
951,-0.6062438703999999,44.830567916499994,2,9,2,6,13460.959326883058,126.70438035048355,146.00342461736986
952,-0.5808027867000001,44.851410951700004,2,0,3,6,15573.649187008163,164.3198101264726,146.00342461736986
953,-0.5598879163,44.8591764095,2,9,4,8,9548.31356837426,2.23606797749979,146.00342461736986
954,-0.5700805038,44.823436713,2,0,1,4,10940.325040875157,166.20469307453385,146.00342461736986
955,-0.5765157178,44.8400028252,2,0,2,5,7063.355505706902,132.5745073534124,27.018512172212592
956,-0.5940983455,44.8461714958,2,9,3,7,6738.506956292321,29.068883707497267,222.84748147555987
957,-0.5640388879,44.856270692399995,2,0,1,2,8325.869684303256,127.00393694685216,1426.5819289476508
958,-0.5806196297999999,44.84510493649999,2,0,1,2,11027.922605822005,46.968074263269514,146.00342461736986
959,-0.5915853975,44.83880131350001,1,0,1,2,3431.7274075893615,189.5336381753909,146.00342461736986
960,-0.5889581325,44.83795989,1,3,1,2,4197.204784139082,50.91168824543142,52.009614495783374
961,-0.5754372396999999,44.8303989491,2,0,0,2,8522.957174596151,110.09087155618307,146.00342461736986
962,-0.5701298786,44.852493513999995,2,0,1,2,9775.586376274316,156.03525242713584,451.7521444332058
963,-0.5728226504,44.82686987859999,2,0,1,4,2785.951184066225,147.1631747415093,146.00342461736986
964,-0.5748571747,44.8649573013,2,0,1,4,1395.7671725613839,119.824872209404,1330.1680344978975
965,-0.566356987,44.834318081000006,2,0,1,2,5080.734297323567,40.0374824383352,834.597507784441
966,-0.5723971254,44.8566852696,2,0,1,2,5266.180589383543,193.31839022710696,146.00342461736986
967,-0.5795827575,44.8416219451,2,0,1,2,10459.418482879439,46.97871858618538,98.76234100101111
968,-0.5691065903,44.839327852,2,0,1,2,11337.269071518062,46.74398357008097,92.40129869217208
969,-0.5948239345,44.831638462,1,0,1,2,3685.641599504759,190.80618438614613,146.00342461736986
970,-0.5724154461,44.8380296762,2,0,1,4,12130.850588478947,42.01190307520001,959.5285300604668
971,-0.5780430909000001,44.845119545699994,1,3,1,2,7590.221011274968,44.81071300481616,429.0862384183394
972,-0.5832390244,44.8325588777,2,0,1,3,5330.294457157128,33.704599092705436,0.0
973,-0.5624003912,44.8310706941,2,0,3,6,11636.776572573695,69.57729514719583,902.2205938682623
974,-0.5688498514,44.8598172834,2,0,2,6,3868.4096215369955,71.14070564732964,414.2052631244562
975,-0.576666867,44.84288361350001,2,0,3,6,13533.996490320218,44.429719783046124,10239.184830834924
976,-0.5721185789,44.8334759861,1,0,1,2,8150.588383668997,143.70107863199914,146.00342461736986
977,-0.5673929221,44.8372232642,2,0,3,6,9519.501457534423,46.486557196677836,58.60887304837041
978,-0.5560965103,44.8285510829,2,0,2,3,4979.901605453666,81.13568881817667,146.00342461736986
979,-0.5759469568,44.8391435849,2,0,2,6,7664.522359547267,71.9027120489902,642.6857708087211
980,-0.5713895647999999,44.85219519,2,0,1,4,17123.328385568035,153.56431877229815,1397.5761159951182
981,-0.5525044824,44.8775120033,1,9,1,2,6773.359801457472,84.91760712596653,328.2849372115632
982,-0.5748063292,44.853489143199994,1,9,1,3,8893.759497535337,45.92385001282014,1131.5966595921004
983,-0.6015174416,44.8382648988,2,9,2,5,14277.98581733432,171.71196813268432,146.00342461736986
984,-0.5736511937,44.8785216648,1,0,1,2,15220.643383247634,88.47598544237866,1722.2761102680372
985,-0.5828704265,44.8339689926,2,0,1,3,9180.696651126209,97.75990998359194,468.40900930703714
986,-0.5795763433,44.843565668900006,2,0,1,2,6596.233243298784,90.92854337335444,52.009614495783374
987,-0.578398001,44.8537756124,2,9,5,10,6929.661607899769,121.4495780149112,68.69497798238238
988,-0.5758529762,44.838498843900005,2,0,1,4,10307.390891976494,104.2688831818966,52.009614495783374
989,-0.5694882614,44.8383772547,0,0,1,1,2357.077639790425,64.86909896090742,146.00342461736986
990,-0.5974561726,44.833023661700004,2,9,1,3,6359.843472916609,180.0777609811939,146.00342461736986
991,-0.5688154835,44.83669147649999,2,0,1,2,6835.828698848443,60.71243694664216,1297.7264734912362
992,-0.5705048299000001,44.8378731934,2,0,1,2,7897.226601788757,77.18808198161165,146.00342461736986
993,-0.5701973266,44.8374455776,2,0,2,6,12116.007510727286,40.65710270051225,2039.440609579009
994,-0.5677598212,44.8597744456,1,0,1,2,5419.372749682384,29.79932885150268,870.8053743518124
995,-0.5727965227,44.8353843876,2,0,1,4,6269.265586972688,46.97871858618538,398.91728465936393
996,-0.5672824545,44.83000819390001,2,0,1,2,6004.377653012842,79.24014134263012,78.40918313565064
997,-0.5907580425,44.850820114499996,2,0,2,4,12373.501121347992,67.79380502671317,1370.3207653684592
998,-0.5780179192,44.836919725200005,2,0,1,4,7624.304427290401,59.6992462263972,642.6857708087211
999,-0.5679178559,44.8369574323,2,0,1,4,7851.944281513975,40.0374824383352,1785.670182312512
1000,-0.5752475617,44.8326443128,2,0,0,2,12285.71719518238,114.38094246857735,398.4996863235905
1001,-0.5825150401,44.8436190289,2,0,2,4,17784.953218943254,193.35459653186422,475.73206744973584
1002,-0.5684958776,44.83642825770001,1,0,1,2,11000.020954525497,134.82210501249415,52.009614495783374
1003,-0.5782392152,44.8544332495,1,0,1,2,10780.099118282726,77.00649323271382,1407.96661892248
1004,-0.5698696669,44.8513292217,2,0,1,2,6613.913818609976,21.02379604162864,52.009614495783374
1005,-0.5752873167,44.8363045041,2,0,1,2,4387.491424493044,52.01922721455981,52.009614495783374
1006,-0.5626406391,44.8615821425,2,9,4,7,4607.245815017905,105.61249926026748,58.60887304837041
1007,-0.5528909949,44.86732057020001,1,0,1,2,11133.306831305783,65.1766829472013,812.1095985148803
1008,-0.6071794033,44.835887927899996,2,9,4,6,192.6239860453521,46.24932431938871,146.00342461736986
1009,-0.5659867874,44.8365316243,2,0,1,4,12643.045914652053,6.324555320336759,202.03960007879644
1010,-0.5717584632,44.8575600098,2,0,2,4,11554.020598908417,7.211102550927978,146.00342461736986
1011,-0.5849619246,44.8470077158,1,3,1,2,9551.473289498328,179.85549755289662,220.37014316826134
1012,-0.5765327401,44.8529019192,2,0,1,5,10012.536891317804,7.0710678118654755,222.64770378335368
1013,-0.592213538,44.848072993,2,9,6,10,20271.922627121483,46.281745861624536,2491.747178186423
1014,-0.5763630054,44.8418588892,1,0,1,1,13080.935402332663,117.32859838931002,629.576842013745
1015,-0.5624049921000001,44.8224864304,1,9,1,2,5354.695509550473,1.0,146.00342461736986
1016,-0.5688427773,44.8655132787,2,0,0,2,13812.65246069704,8.06225774829855,1402.829996827841
1017,-0.5518953552,44.876048079899995,1,0,1,2,8702.140713640523,1.0,916.5653277317443
1018,-0.5719710997999999,44.8390441344,2,0,2,4,2004.5410946149245,144.04513181638595,52.009614495783374
1019,-0.5749244953,44.838485138500005,2,0,1,3,16060.457465464675,39.02563260217571,2168.472042706569
1020,-0.5701035028,44.836984880200006,2,0,0,4,7730.796142700958,61.74949392505172,663.228467422803
1021,-0.6097884127000001,44.8526472094,1,0,1,2,10117.431739329897,56.480084985771754,361.2824379900025
1022,-0.5753083968,44.8288888764,2,0,0,2,6687.79791859772,113.5649593844862,1078.6366394666927
1023,-0.5633693061999999,44.828913147899996,2,0,1,3,12143.33084454179,47.44470465710583,843.2988794016034
1024,-0.5641534350999999,44.8309124271,2,0,2,4,7945.445928329007,139.44532978913278,765.3469801338475
1025,-0.5487962452,44.8450977262,1,0,1,1,13011.267501669467,94.94735383358507,974.8779410777536
1026,-0.575109312,44.8399239973,2,0,2,4,5915.303965139915,57.55866572463264,249.51753445399385
1027,-0.5500708236,44.8664377089,2,0,0,4,4340.260015252543,223.98660674245681,27.018512172212592
1028,-0.5531209539,44.8778899255,1,0,1,2,3808.81740176659,21.88606862823929,146.00342461736986
1029,-0.572164934,44.8520559846,2,0,1,2,16523.802588992643,39.14077158156185,444.9629198034371
1030,-0.5774459437,44.8223236646,2,10,3,5,8760.479781381839,29.017236257093817,871.5623901936109
1031,-0.5956963043,44.82891332,1,9,1,4,6820.259085987863,137.20422734012243,937.4187964831941
1032,-0.5694202225,44.8346583938,2,0,0,3,15236.165462477755,131.8521899704362,1569.3533700221885
1033,-0.5634684455,44.8428105747,2,0,3,6,8000.956505318599,72.73238618387272,344.85649189191724
1034,-0.5739675662,44.8171201875,2,0,1,2,8070.629963020235,0.0,1280.3640107406957
1035,-0.5543502825,44.8393451437,2,9,2,6,12361.087209465031,50.39841267341661,1877.110811859545
1036,-0.5703552708,44.860269904,2,9,3,6,8536.499341064813,29.206163733020468,37.17526059088221
1037,-0.5645299471999999,44.819682831499996,1,9,1,2,4428.880332544559,165.39951632335567,120.83873551142449
1038,-0.6267148879,44.8555017181,2,0,1,2,10623.209260858981,22.847319317591726,283.1342437784593
1039,-0.5726661263,44.8121575741,1,9,1,2,337.28622859523927,22.02271554554524,146.00342461736986
1040,-0.5741836843,44.837871646,2,0,1,2,8226.497918312507,104.3599540053559,78.40918313565064
1041,-0.569872986,44.859342332,2,9,2,4,13848.124241210431,41.86884283091664,684.6984737824381
1042,-0.5730562237,44.8654055904,2,0,2,4,5229.494813077072,117.89826122551597,52.009614495783374
1043,-0.5671303605,44.83243665770001,2,8,1,2,7567.403848084229,137.6880532217665,146.00342461736986
1044,-0.5713256031,44.8426762962,2,0,2,4,13517.036102637294,21.88606862823929,10239.184830834924
1045,-0.5668765892000001,44.83722991729999,2,0,1,4,14684.975178732853,141.32586458253138,1175.56411990159
1046,-0.5625147884,44.86334663939999,2,0,3,4,701.1725893102212,6.164414002968976,97.15451610707554
1047,-0.5642513586,44.8361382879,2,0,1,2,9812.514254766716,122.10241602851272,350.85467076839666
1048,-0.5710830866,44.8437069978,2,0,2,4,5054.205179847767,136.98540068197048,146.00342461736986
1049,-0.5682428984000001,44.8250738111,2,9,4,7,5619.136232553897,67.47592163134935,146.00342461736986
1050,-0.5637995879,44.8306593459,1,0,1,2,9491.942477701812,95.58242516278817,52.009614495783374
1051,-0.5873002701,44.8436487695,1,0,1,4,7463.075438450291,113.22543883774529,555.0531506081197
1052,-0.5888372329,44.832119015299995,2,9,2,4,5476.291628465379,29.068883707497267,1007.8189321500167
1053,-0.5741107317,44.8389247548,2,0,1,2,11383.244924010025,59.312730505347666,851.9859153765395
1054,-0.5675363858,44.831209707,2,0,0,1,3230.129409172332,8.12403840463596,146.00342461736986
1055,-0.5768233181,44.828744002200004,2,0,1,3,9958.446264352688,175.01714201757494,52.009614495783374
1056,-0.5682045443,44.8378320019,2,0,1,4,5788.506370386061,1.0,513.9036874746084
1057,-0.5840907747,44.8404290121,2,0,2,4,7995.960417610882,0.0,146.00342461736986
1058,-0.59122737,44.851008898,2,0,0,3,6044.0945558454,64.47480127925948,495.9667327553331
1059,-0.5462030825,44.850967527600005,2,9,1,4,8466.125678254488,66.69332800213226,1050.6973874527337
1060,-0.5457258599,44.8467737345,2,9,2,4,837.6473004791455,35.25620512760839,19.77371993328519
1061,-0.5751127592999999,44.836543265699994,2,0,2,4,12441.303267744903,80.54812226240907,519.1598982972395
1062,-0.5736377234000001,44.8327304931,2,0,2,3,2076.0780332155146,1.0,146.00342461736986
1063,-0.5684834213000001,44.8380360492,2,0,0,2,698.8025472191698,39.496835316262995,146.00342461736986
1064,-0.5788763919,44.8393606438,2,0,2,2,1645.016717240284,48.938737212968626,52.009614495783374
1065,-0.5695033538000001,44.821989986800006,2,0,2,6,10737.208249819876,35.552777669262355,146.00342461736986
1066,-0.5741244994,44.8611662491,1,0,1,2,7134.642177432586,69.93568473962345,806.649242236054
1067,-0.5585377045000001,44.8408701657,2,0,1,2,8263.080176302297,21.02379604162864,1574.4389476889855
1068,-0.5806146274,44.841065361700004,2,9,1,3,8686.713590305599,51.6817182376902,52.009614495783374
1069,-0.5587324465,44.829422128100006,2,0,3,6,6212.7649239287975,99.06563480844405,146.00342461736986
1070,-0.5742991736,44.8542668661,2,0,2,4,5214.53583744517,82.78284846512591,74.63243262818116
1071,-0.5667312281,44.8336018162,2,0,1,2,15419.968385181599,57.40209055426466,2177.7571030764657
1072,-0.567632158,44.8658470183,2,0,1,4,2686.00186150345,121.56479753612885,146.00342461736986
1073,-0.5761374372,44.8520666825,2,0,1,2,6239.664814715611,3.1622776601683795,146.00342461736986
1074,-0.5708830816,44.837014456000006,2,0,1,4,6324.266202493377,101.01980003939822,146.00342461736986
1075,-0.5698869077000001,44.8377075331,2,0,1,4,7695.298889581873,89.56561840349231,27.018512172212592
1076,-0.5781668174,44.8283038803,1,3,1,3,5626.272656030811,29.79932885150268,641.8590187883941
1077,-0.5467432039,44.8475454601,2,9,4,7,6120.8600702842405,141.02482051043356,146.00342461736986
1078,-0.5744631023,44.836644343500005,1,0,1,2,7303.6227312204455,43.104524124504614,27.018512172212592
1079,-0.5829356681,44.834390011800004,2,0,1,2,5836.698467455724,80.90735442467513,94.09038208021052
1080,-0.5827182211,44.8238539782,1,9,1,2,7452.403370725447,128.44064777164587,759.8506432187842
1081,-0.5680378612,44.8276941096,2,0,0,2,13157.170402483962,90.0,1861.6737093271743
1082,-0.573814195,44.8377876759,1,0,1,2,3536.524706544548,200.3422072355199,146.00342461736986
1083,-0.5893347349,44.8484627049,2,9,1,2,12876.56961306077,86.04649905719582,10239.184830834924
1084,-0.5704635371,44.8501810362,2,0,2,4,12015.994007987854,6.855654600401044,10239.184830834924
1085,-0.5787380879,44.8525710809,1,0,1,2,11727.123261908693,22.02271554554524,1340.5241512184703
1086,-0.5812009313000001,44.83616729680001,2,0,3,6,21085.31896841971,81.90238091777309,61.310684223877324
1087,-0.5808372484000001,44.8428728504,2,0,1,4,8133.677397094134,0.0,186.16122045152153
1088,-0.574914649,44.8394052811,1,0,1,2,4638.058753401039,22.090722034374522,146.00342461736986
1089,-0.5795407581,44.84578564979999,2,0,1,2,10650.607447465145,28.372521918222215,491.95833156884333
1090,-0.5809999253,44.8444011363,2,0,1,2,10628.04779816124,28.372521918222215,491.95833156884333
1091,-0.5831420139,44.8475584486,2,0,1,3,11058.860746026237,147.305804366291,351.00142449853394
1092,-0.572618144,44.8654344476,2,0,1,4,6531.0879644971865,34.55430508634199,146.00342461736986
1093,-0.5486497388,44.8720074867,2,9,3,5,4079.354728385361,112.08032833642129,146.00342461736986
1094,-0.5717737219,44.8324625484,2,0,1,4,13390.556112424905,0.0,146.00342461736986
1095,-0.5752280120000001,44.8476049479,2,0,3,6,11502.705203559726,51.37119815616529,669.8223645116666
1096,-0.5666253760000001,44.8362685304,2,0,1,6,11843.525319768603,105.94810050208545,837.2580247450603
1097,-0.5700497923,44.8384388627,2,0,1,2,5969.295770859407,73.95944834840239,1346.3554508375564
1098,-0.578147795,44.84599094520001,2,0,4,8,10556.636680306849,76.41334961902926,2298.7248639191253
1099,-0.5781949434,44.8404618254,1,0,1,2,9527.507124111742,39.496835316262995,1057.3788346661759
1100,-0.5726041628999999,44.829702761499995,1,0,1,2,301.8410177560366,44.81071300481616,52.009614495783374
1101,-0.5788279076,44.845616943900005,2,0,1,5,6719.802229232643,9.16515138991168,72.0
1102,-0.5824765734,44.8489947954,2,0,1,2,9672.842705223733,39.01281840626232,1155.3743981930706
1103,-0.548943686,44.8463979543,1,9,1,1,8609.52617743857,78.91767862779544,78.40918313565064
1104,-0.5759440395000001,44.8332633889,2,0,2,4,17101.431343603963,1.4142135623730951,917.1215840879551
1105,-0.5926169542,44.8440904126,1,9,1,2,2567.98208716494,138.00362314084367,73.60706487831179
1106,-0.5923442009000001,44.842931120799996,1,9,1,2,3908.8376789014915,0.0,146.00342461736986
1107,-0.5701633666,44.8156957276,2,0,1,2,8105.230286672921,4.242640687119285,94.09038208021052
1108,-0.5778996648,44.829770619399994,1,9,1,2,13224.342667974088,85.77878525602937,1126.1340950348674
1109,-0.5701691644,44.8399252213,1,0,1,2,6617.206056939742,51.03920062069938,781.3501135854528
1110,-0.5806579395,44.8473962805,1,0,1,2,13279.115595550782,29.79932885150268,563.1704892836626
1111,-0.578412355,44.8544475467,2,9,2,5,12680.834830562222,55.054518434003214,1172.8444057077647
1112,-0.5728069128,44.849040951899994,2,0,1,3,3480.032614789695,134.49907062875937,146.00342461736986
1113,-0.5493167336,44.8476131695,2,0,1,3,6174.309354089735,153.2481647524694,946.1384676673918
1114,-0.5709541854,44.8364867972,2,0,2,4,9940.073842784066,41.49698784249286,27.018512172212592
1115,-0.58301458,44.842638906800005,2,0,1,4,14018.19860039085,164.2589419179364,1207.6472995042882
1116,-0.5739148568,44.852160679700006,2,0,2,4,10948.669690880259,6.855654600401044,699.522694413841
1117,-0.5732609123,44.83837778109999,1,0,1,2,13834.76880905496,87.97726979169109,801.8285352866908
1118,-0.5799219068,44.831212283199996,2,9,4,8,14069.70010341372,104.76640682967036,1044.6391721546727
1119,-0.5761024543,44.8429136142,2,0,0,2,10563.797565269793,56.32938842203065,778.2107683654859
1120,-0.5775542791,44.8622075567,0,1,1,1,13600.198086792707,73.00684899377592,1800.827309877324
1121,-0.5502257786,44.84250022770001,2,0,2,5,3472.9503307706545,109.17875251164945,52.009614495783374
1122,-0.5752918666,44.8463144122,2,0,2,4,8919.064412818196,162.2066583097007,146.00342461736986
1123,-0.5706513777000001,44.8569136535,1,9,1,2,8928.031249945308,67.07458535093602,1137.2453561127431
1124,-0.5811546546999999,44.8397902625,2,0,1,4,2787.5786984406377,191.11253229445734,492.2154000028849
1125,-0.5622802763,44.8274803054,2,0,2,4,13616.723908488415,136.19838471876236,27.018512172212592
1126,-0.5721014832,44.838342409,2,0,2,4,5403.1600938709935,191.41055352304897,27.018512172212592
1127,-0.5677059197,44.8589856487,2,0,1,2,3637.981583240905,90.00555538409837,0.0
1128,-0.5702167708,44.8355400432,2,0,0,2,2665.1187590799777,46.4327470649756,146.00342461736986
1129,-0.5767440681,44.832996111499995,2,0,0,2,14293.70120017905,48.010415536631214,2583.2806661297955
1130,-0.5895543506,44.8302153387,2,9,1,4,3375.433009259701,29.866369046136157,146.00342461736986
1131,-0.5735960049000001,44.8323484591,2,0,2,4,4019.865669397424,107.60111523585617,146.00342461736986
1132,-0.5778180479,44.8456978297,2,0,0,2,8672.960855440315,146.76852523616907,523.3459658772579
1133,-0.59925471,44.842366097299994,2,0,1,4,9668.167975371549,164.73918780909418,692.0650258465602
1134,-0.5806698635,44.8413432678,2,0,0,2,5042.199520050749,131.67763667381033,829.1344884878448
1135,-0.6137219832999999,44.857306869,2,9,4,8,9868.800636348877,173.26857764753538,1156.3278081928152
1136,-0.5704197846,44.8340755657,2,0,3,4,4298.14250578084,128.09761902549164,146.00342461736986
1137,-0.5582274894,44.844593780699995,2,0,1,2,9180.88073117171,82.72242743053422,786.6524010005944
1138,-0.5799827253000001,44.839480306400006,2,0,1,4,8576.996035909076,43.01162633521314,965.1321153085727
1139,-0.5706244406000001,44.85229765060001,2,0,2,5,14517.898332747753,35.156791662493895,585.0957186649035
1140,-0.5807165784,44.826625573,1,3,1,3,9392.489073722683,58.01723881744115,301.0033222408019
1141,-0.5884623858,44.8582346259,2,9,3,6,2528.213994107303,79.29060473977985,146.00342461736986
1142,-0.5607298672,44.8420765734,2,0,3,6,8126.531855594981,72.73238618387272,962.7258176656529
1143,-0.571035644,44.8379228257,2,0,2,4,8357.571238105003,55.89275444992848,0.0
1144,-0.5750336568,44.841815215699995,2,0,3,6,3650.497774276818,10.908712114635714,0.0
1145,-0.5940401353,44.824534965,2,9,1,2,13445.281291218864,8.06225774829855,537.8605767296949
1146,-0.5790009536,44.827216589799995,1,3,1,2,9398.214458076598,1.0,299.50292152164394
1147,-0.5845116212,44.8239383804,1,9,1,2,12003.353198169252,123.80630032433729,500.69651486704
1148,-0.5718085311,44.842717864300006,2,0,0,2,1085.0958483009692,39.84971769034255,146.00342461736986
1149,-0.5762133743,44.8292179402,1,9,1,3,11707.86039376965,88.24397996464121,916.1511883963258
1150,-0.5714878645,44.834973984499996,2,0,1,2,7119.212035049946,46.4327470649756,146.00342461736986
1151,-0.5668013506,44.8344171931,2,0,1,2,7432.238020946315,6.324555320336759,146.00342461736986
1152,-0.564747931,44.860345013999996,1,0,1,2,217.85316155612708,70.27090436304346,146.00342461736986
1153,-0.5741435857,44.853664011999996,2,0,1,2,4411.9101305443655,84.65813605318746,146.00342461736986
1154,-0.5632777607,44.8601307441,1,0,1,2,9947.836297406588,44.91102314577124,462.06925887793057
1155,-0.5798983618,44.8615811608,1,0,1,2,11076.018282758476,0.0,1465.6527556007254
1156,-0.5793027878,44.8459625168,2,0,2,5,9542.721991130204,0.0,961.2772752957391
1157,-0.5862005754999999,44.850894493,1,9,1,2,8078.9227623489505,20.074859899884732,155.00322577288512
1158,-0.5727270711,44.8578347277,2,0,3,6,5715.338047744857,1.0,1313.1001485035329
1159,-0.5404547984,44.8525959543,1,9,1,2,9511.018189447437,56.142675390472796,1095.8448795335953
1160,-0.5750946745000001,44.852144337700004,1,9,1,2,10358.801861219279,48.72371086031933,146.00342461736986
1161,-0.5769100921,44.8354451418,2,0,3,5,4466.582250446084,66.51315659326356,146.00342461736986
1162,-0.5722343199000001,44.8386975946,2,0,2,6,3445.2255368843416,46.03259714593562,95.89056262218926
1163,-0.5712108562,44.8239829309,2,0,2,5,10862.404614080622,30.01666203960727,674.9540725116043
1164,-0.5714783426,44.8349951016,2,0,1,2,9072.958668482956,46.98936049788292,1711.5265116263902
1165,-0.5779903735999999,44.851930878500006,2,0,1,2,9178.741580412861,74.58552138317464,146.00342461736986
1166,-0.5549597386,44.8252403587,1,0,1,2,3452.030996384592,22.02271554554524,146.00342461736986
1167,-0.5607533536,44.8408463686,2,0,1,3,12463.96734591358,148.72457765951128,60.049979184009715
1168,-0.5824515759000001,44.8330182584,1,0,1,2,609.8516212981647,28.687976575562104,146.00342461736986
1169,-0.5744034194,44.8518841373,2,0,1,2,7397.672404209313,74.3370701601832,52.009614495783374
1170,-0.5678431945,44.85181085399999,2,0,1,5,9842.25147006517,7.745966692414834,639.0375575817121
1171,-0.5618785543,44.857403339099996,1,9,1,4,11580.549166598275,82.00609733428362,1687.7322062460028
1172,-0.5826909028,44.844983439399996,2,9,3,6,2769.2305790598225,182.20867158288598,189.710305465992
1173,-0.5711139249,44.836763261499996,2,0,2,4,6313.543379117625,46.10856753359401,569.663058307277
1174,-0.5807659195,44.8352730975,2,0,1,2,3416.1290959212884,43.439613257946945,73.60706487831179
1175,-0.5691623794,44.8393689948,2,8,1,3,24634.602858580853,120.32456108376212,990.1939204014535
1176,-0.5859092068999999,44.8347331059,2,9,4,6,9317.520914921522,29.068883707497267,296.6108561735393
1177,-0.5733774076,44.8502255112,2,0,1,2,3252.223393311105,82.00609733428362,276.5736791525904
1178,-0.5619025814,44.859555047200004,2,0,3,6,8734.624319339671,92.50405396521819,6103.9887778402735
1179,-0.5917092963,44.842578641,1,9,1,2,8170.989842118273,37.22902093797257,957.2000835770963
1180,-0.5623477149,44.8331190301,2,0,0,2,5259.657498354812,113.29165900453572,99.10095862301232
1181,-0.5610172706000001,44.8282726005,2,0,0,2,5311.365455323141,4.123105625617661,52.009614495783374
1182,-0.6167241279,44.8458542207,2,9,3,6,10377.000626385256,41.773197148410844,832.240349898994
1183,-0.5632328759,44.820337018400004,2,9,1,2,8970.84555657938,81.51686941977103,146.00342461736986
1184,-0.5898190791,44.8377831129,2,0,2,4,15427.772489896264,82.73451516749222,933.5036154188156
1185,-0.5689791523,44.834206225600006,2,0,1,2,12579.378402766966,98.00510190801293,1052.58586348098
1186,-0.5776261646999999,44.8521380471,2,9,4,7,4542.99570768012,40.3732584763727,58.60887304837041
1187,-0.5771430156,44.83980324109999,2,0,2,4,8825.032237901458,39.14077158156185,66.76825593049439
1188,-0.589222767,44.845470204099996,1,3,1,2,9815.5385995879,125.00399993600205,996.8239563734411
1189,-0.5734659641,44.8387597722,2,0,2,4,4570.098904837837,76.36098480245,1118.377843128162
1190,-0.5876324403000001,44.8447202043,1,3,1,2,9721.64692837587,71.8679344353238,996.8239563734411
1191,-0.5690122906,44.84033167,2,0,1,3,5453.128368193802,71.30217387990355,1220.5724067010526
1192,-0.5967042657,44.8457934167,1,0,1,2,7709.841762319121,0.0,301.55264880282516
1193,-0.5776814532,44.8563922768,2,0,0,2,6581.351532929995,102.67911179982032,146.00342461736986
1194,-0.584536533,44.8539730613,2,0,3,5,9520.686739936358,105.17128885774862,597.9088559304001
1195,-0.5740124799,44.841164103000004,2,0,1,3,14371.846819389637,18.083141320025124,10191.01069570629
